job_title	post_url	company	location	summary
Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Be5YFHBb_jBPbIGWK56WpQiar1r62ACvvI591vfOIo2RRCDsB7ji1nbjvOBiQW2v1QlxjsK4Hi_I-oFk6oytTrLHO7CcV68SrBtLR_NRKTyAMg28YA1PSkn8Xa-T7v7pX4HGdlxoPTOK1rJbLVkDh-K8d9pkUL2UQpHcGWjJipKGq8gBR-XmSLfSZ4ww7WzRRAMkUcwW0_cX3kfjgbvo5j_RcjqETgGnVmzCDdpz0TK9geJ1euy6Ay7BD2aJISpihxzHy9GFXDqdaHOwNmK2J5yyjRpfW3ShlThrajtDpEghFtdANfqF3WhvAATf7dKTUGWtoWtCNl9-T67Je2-8vmrjl3CnPd6w9j0xNUgijPmBoIkD4JpzLDa1Y6HD7LpzdiSERyA0YF8OFbsBad2HyNSI0Du2dDAPK8tJtMPC4KVKfwS1CEpeiwD03UlVaYo5w9vZE_XIulgHLBqNCVcNBSChUKYFY5uL3PjRerCeiTiw==&vjs=3&p=1&fvj=1	NextGen Federal Systems	Morgantown, WV 26505	NextGen Federal Systems, LLC (NextGen) is seeking multiple Software Engineers to participate in the full Software Development Life Cycle for the development of...
Entry Level Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JVtNT6wGm_QWkOKnWdpkBGWMKJ22N8mzumhBqBplc3ww_7Zt1QlndDKbjwopsUZqLvaRiBdzavKiFRtJzaQm5OqqrayCeLVTn8oNg76cnmcZi4l2PCGgLR4NBFjFk0MTYJAU2_MX2trW9sgQ8wRn3Q10avMHfr20V1Z-ufkYgXHj8GJ8x6bKHstoi_fdQ0fhBBZ_tkc5TNRQORGdWzS-vubuS3mCW9VBC2PgYUN7zW5kV4ahQ5zh9ASq5tETr5bbn-wiv73DA9NqZTjw-tU19mgVhJ73m-ELg3esieWlYJIYUo1_9Q_5bVIfOVVFnh_GZAFWCIRfTuRoCPsAnWxZgG-Y7TIQDHeVkSt8Xqy6L0vwRclUN4zb39bNIyXXB3SRpXByWduRzmNK_iIwAl03Bad9zRiUNIKeGdjTef5xBL7mKsHZWslwkVgswER8ajw0qOjzcJMbcn2Yg==&vjs=3&p=2&fvj=0	Smoothstack Inc.	United States	Junior Software Engineer / Entry-Level Software Developer. Interest in web programming and Object-Oriented design....
Cooks WANTED (Full & P/T Positions Available)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AOyFXCuH1eap8-BRg4j90SFb2ILoOyNIp1YJmrVlW0piPLP6bocVC3MW6xHUWUhc7Nl-FHDN_CBPE3TOweaPNrtbuE_xNFANyNtEU5DM2GODxxh3bU2qksytGfjmY07yUm8KnDyMG-hWWVUO3Qg0xaiw3ekmU17_5mXqzJ5veWgmi2HzqpZrlge7is9ZR0gtseaAsaePhlz2dtI7yYOPl0ygU4TQsCTIdNQSlOp6RQFq7tiZ3aQvwVqtS0UCJW4rAV_zSdd_f0XvBAS6Pvw6wTCh4TJX3EKjDJUe0-xm-AoS_WZZbtjgKXBTyaC6tI9Peauc8JosM6vE6xyqvy8qwf41Urj4zsaLzQ6srp8a9eHUUtediwnkzb4KnCBgV1flwgS4mcUp0pwCtMYasCjSksukSe-fliDJCX3jmnZLYiPZglWchE65GiG_XjbLnOAK14gnjTuhWB1CEkCXUCRE0Py4Wq3oWA4-BvSwEv8iM7N4JjFC9vjW2MXK1L0VQOuve_q9cuzA7ALWQ77zj_28uY&vjs=3&p=3&fvj=1	Cortland Acres	Thomas, WV 26292	O P P O R T U N I T Y Dietary Staff - Cooks We are seeking friendly, reliable cooks to join our team at Cortland Acres. Complete benefit packages for...
SQL Server DBA	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BVoV32QmoUFgOupNolFmN9Fybhu4UG63m2DRXRK3OC9qu6sgtKyThJICQDtwQwZN_DtiCwArnwC88nx_VwhraNIkjAGbBPajghNNgE8tOYkKAmJzNf7v4HEWQUglrnJaCLiRI-_PiM04xeLUebxlwh9pyJ4PehJXmsJRtZgNV81jlTZvw4sPvXo1-Hr0SmG-dPj-OyXFmwmS39aUf9AXI8Cnu51QtEbBHri0mJVct-1jDqnhGiNne7bjl9ywYiwnC3orV6lb122CdNvXjUD-AUdYGETmrR6P_f5VF_QlS50qKECHxtYh4KbBG9K6fdYqV8gD5agQe87w5UZMtPAwGGnxq93CwLFryDQcfcqV9fWKOmWAX-ewylEsVEgWN5O4Imkma6NOKnblpXbK1WuMgilbALBKfZRUlbz77j7FseEgjsfQh8nax0ZhAE7-S5otRvYVUMgsxu7jkEyIdQOQS1iLkmZvCtxzpFZKRShsDR8HnRKcJkyVfO&vjs=3&p=4&fvj=1	Appalachian Regional Healthcare	Beckley, WV	The data warehouse supports an enterprise application suite of program management tools. The successful candidate will be responsible for the development and...
CDL A - Charleston, WV to Pittsburgh, PA & Warrendale, PA -...	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B908Pg0EpmS0ZoInc4dAu7ukYzCBr7y0OdITFJJtQ4oBjFRBotLKao87zK4ePonIwpOsExnYhGNmYzZgsfXC5dA9-WAukSsijblWH4EyI-oA6NC9wxMotavjdoYOQkkb3xUgOZiJgQPrNSv6Z1OjVsibmpHITvxle6IRb1vZl3-rXd781ufYjIE01VJOqQ3JxxqU0-1Y1OwehEQB5fxvyT8N10EkZd4TxF4bNe6beOXxheBsW4-sCuE7GN0W84kWO-1rret0LyNm6CPXgHQ7-gLvJ2r3oARtsabqx5dpmseTnImoOVrLzqowlluDFPCkHcgbd-3Uuw_iwR-HWIL9MhNX2KFVVvryToLh-JHLTS9MUPTUI-kdwkiafSQsrGVf_pIJ7f3cgLbH_33C-TUc3b4Dl_zA1s4SNmKQaolOq78OlXh2COFHr1ZkKiZmf6tXrTLUkRVdgLf7r24y1c1EfzxPTRnSp-GQM0yonq9G8LCS1PzcA5TQV9Ni-_Am5kYPyKG5A4mL2vHgUtTFe9Y1CuxO7PzCigITXcPMkVdBZxdpttJvNgxVn_QQAfuPeaJCaDj5LE5iPI19VgtWlW1jYGcS-_KvJP1_QPg_GTO3OwG_Z4gKhAOvbm2ewEJYUNwPjoFlgoGMxYnA==&vjs=3&p=5&fvj=1	Eagle Express Lines, Inc.	Charleston, WV	For more information, please call Laurie at 708-333-8400 Ext 151. CDL Driver Class A - Dedicated Regional*....
Sales Representative	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BBnO77Jfg0cxf-nI-coammwcHqDon-hkgWkTyVXCyqVmeF5eQc-i_qyHFovJlQ_NK4g3iOGnnAiT2g-waxU10mqmOrfP0EnGdZ-2Xk3Z6OmQBLuwHvoDMXLtSYGLBwp54QNpSOaLKRk7hffwreNXX7zh-B6TdJeEp7RjFbwG4FzDFUpd9npVl0T8X6OX-RYQt1U6pfvWybz1vUbN7HCWfLPowPh13Hk_b2ndz80EVlN_l9rlL4My59k5cUvYsFYg37TEiKqPzfri72eXpyLJVtSl4CnfQ5eOGePhp650d0xP6OU7eaUKddkMo7pMeIeA37TtbJXq6AHO4zbYOXLsNmYLTtjQIu5ao-opSDd0YlSYVOFkdoVEKNf_OVbxILBaKW5FG8Duta1XLZU8aFwtp4QjsgF-5mDvTmq2DyKXKKk4-DDUO46T2LLUsgNUvIhArPBjoLO2J_e7v36zvteCT3J9rH8VjilhpazrRfphqf2x9nBFT6DxyA&vjs=3&p=6&fvj=1	ibex	Elkins, WV	Our Mission at ibex is Your Success! Paid Training $12.50/hr, $14.00/hr after 90 days, plus opportunity for sales incentives and bonuses ibex is...
Mental Health Data Quality Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BNhQ08QSFs9_OaTfqvZMRVY6T-2jcQIrqTmYA1yxkWNNj22WTqGDCjVO4bLYANotQotCgsC2M1toFoQAS920vJtLXW_eP6yveT2b2cbR7Nas5UeUSEUwkW-3JhlMSvAf50__mw2QFCez-24loBhwvZrcSsV4SjJFgYMAiY61o4uj7VzlJ7GlrLRRg-3ErwTmUvvadht8pFY__d8s31CpsJOCzF9SEhMM_80xwcdqdzc4fbEWMxQ1LMPgIBz_VhQJ-Ub2w3OcwTqAxjwjDyGOp6qiBi9Y1If9tLf5klrNgnn4igFcWeMDpOhah2Pxy-BY8j1TEagkISccznND8MnVtFJaWlivtmwSRMEMMYYU4vpSx3D-LHHFCjEA5HhWxBwvCKuBQ5FFcHxkC4NG-AZHbN4lk5YXCkPugm_mADyaF8m8rb3MntehK97Is9peHwwgCXPRwjwziURzjZgLWi2RGucUcaq5QcB33wHDVFs_EC6_sm3MzsuiyubheXDkDoXvtQST7G6pNm3Q==&vjs=3&p=7&fvj=1	Supreme Court of Appeals of West Virginia	Charleston, WV	Mental Health Data Quality Analyst*. Proactively coordinates ongoing, internal annual and periodic reviews of data captured....
Managed Services Unified Communications Technician	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CxkHed3ll5sjnZRqktl4Y9v5l6D26rjgkzWgzv4_9g5pJpP2SKwEl43Lb1IcEt70rKrBx_rz-Y1kHyEFqPz3W0nppAp6jUckwFGSWvHW2ex17hE_eaH0X5blAobZsNEokKbdBmTicPxFcWm6tMhXlBPKQdT_OBY4G1H1Dz7RAXUXcU4-k85NdgUR4EJ1hWWND7a1FY2EToQ4haYImXahIOz8zvMzPImAxhoTLhbiqBNlIuFBl5Vmkp9uDnpjnlZ5nKNHDo_dorwvVAQKyHv87u15CFgr8xavXFy8hcLTfvJO4fq6Y5fx4ZMEa3R2W-I81ilp-q344KtXy50R11C1zrVeva8AELh4VLln2QSMq4GhL-Daa0NH5A0YmwTyd4ayF-WkU4LrBE6zT6GY0_mOpxqvPc2zcNaUjHtnY6c265uEdweVCxBCsldZ1leWfwwjYZ0nXUhju8MQI06w_C3MvHfwG97E3qUTaDNCXx92qHsDdYCx4RTPt-z8r-FQ3OmoYmRi_Yw9atwywj8NNg_Q57UfSzoV87bV6JEoUJ5R5_ww==&vjs=3&p=8&fvj=1	Citynet	Bridgeport, WV	Install and Support software updates. Perform in-house, on-site and remote computer and network services. A Managed Services Unified Communications Technician...
Software Engineering Intern	https://www.indeed.com/rc/clk?jk=f02f0485af07a28d&fccid=fd03a1a845b02aae&vjs=3	Mitre Corporation	Clarksburg, WV	Software Engineering Intern - (00051283). Knowledge of computer science and engineering techniques as well as a conceptual understanding of the software...
Intern, IT Architecture	https://www.indeed.com/rc/clk?jk=9dcfba4b1aa9ba92&fccid=38c6ffdbaba2dc01&vjs=3	Mylan	Morgantown, WV	Ability to organize and present technology information through various mediums, including web, social and mobile....
