job_title	post_url	company	location	summary
Software Support	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-So6vh1cB3hpTWUiGFv_Uco7n9A2nW4JIBYpEFO8fX2PQHzpottoramWK7lY4cTU_XjKuR6TgpICgAKE02g4M2aD8VdrkQ3MkiNbZmHWx1_Yq5T4ezQOEd9YFAZFfXhEUEG54oyj8nlbeXFVmGID_ZydF2QUlvmNY39-tY-jJDuA0j8-mW1pnX5NbhuF-PuEo1-THGsBIvkzIfduZ9XqA5k_PlPkl2OEViuyBzpGINpFrB7xvAlLO2TlKzoOgFOYUi1cGnJEQ2LqTq6N0xwztAW3f6KH5UB_4PNfH2hizpG7GIHnmCH7RJcIj7GeXAUqJq_s17Ff8GDAqPl0VVy-psllSEAMGmimV2p3CYeI1NKk2nN9cMypfSMWCxCkNPwI9uXuPAnUlWu1bfsHvWTSFoF9Z6-4O9or2A9OTGTjnPgcaKub7iV7QSc2kG2tu0qcOP1YBUUgzapYogoLF7JxVWnFpcGS1GWpx7uE0Syg4r5GkpShz1YKy&vjs=3&p=1&fvj=1	Sapphire Software	Allentown, PA	Bachelor of Science degree in Software Engineering or related field. Our software also offers the only package that complies with Pennsylvania State reporting....
Software Engineer - 5 years experience required	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJZnZnx9r1BM8UzJG3xK_TRek6Zdho7nbd54Eass-6BHDWQ70u9mtPknJInsNl6aIlokNcnVl5L55PYFI0itO6MRU-1ff626Ely1VhD401b-GUCBua7u9756lL92EzWDEQ13Jgruu0ILpDRGM_Mc5--9oCo7G9HO0xQD3qN98AkObPbJXefM66KMtNd2GPorRMirAqB5eaCpMQiOLFueY-IsJoE-WTZEyZw1euA75Mq_0UYOMAIiBToOqz-TAyawXKGzn0-Yn5-5Gw6rR7aUtG_k-vYCNzhvZ0Jhl4QbNdoEorWzAgFdHx-JuY5cjeYLrsm3etDHWu4S8uYbxyZuH9VNbPHcI9Bv8zvLobQquVa4ws5G5BB1MK8sW-xWmHJ8d5OLJ4bd1jBwirWsOfqrFIpPZ2uphiq1od40FYh7ZKmUMDfafYybKMqjE94uZktkJeoYSGK4OWI2MA2JnWjoVIAAsITy6N4WrErrVe50lyyvh72eySgH57YKM8rj5Ej_skZBURzPns3AYUT-ymCdXVfqyWyhrDh7o=&vjs=3&p=2&fvj=1	Green IT Energy Applications	Philadelphia, PA 19123 (Poplar-Ludlow-Yorktowne area)	Software EngineerCandidate Qualities:. Secure software design principles. We’re currently seeking a Full-time Software Developer to help expand and maintain the...
Information Technology Cable Installer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEhUIsuS-5LbJSBlZ8jZd4nTld7bJ8eeq84DUc1UNH18CrdUx25Gmqn5t37W_eZo1AsderQw6tYfw6w5FN7pM3cLYbvQD8DGKvLauqZ73tVOMD2IXwA0gZj4lsjMRBDgw_Xv-0nQo86COhDqgGNOEaWw-ZSeDlbj0fTXH5APyyqNFunDs-DBdgdBuxhYEf6VzsSPh6spupH3N60mEbO7FPO9g-JO4-FS300h7yR0RG8ohej__ntwZUrKpGjyPLVDdkbHyMZW3IO5EFJaU7UvepFNGLRKrZyaAyU6MTFpz1QZFBKaxDtV4_6ZMF0ZsjCnf8lL7XywPKtCnTq1u7S_d2eoAvZhUNFHmT0zp5jaHeEn60i3xf8Ex_v_NXjbbmpkxlRRn4Skbzb_REM-jv4fcvzYXjxrLF1g6yy2sXmqkLhHkQgEuqJp3ia_4SR-lfys97sSd3UmTnQ_OS2PzC8-W2i5DiRGbPMoIwAPhHOQi31y5tPE1vnPvN7XEiMEZzpooOdP0yS9InXSnZLLFELq8_&vjs=3&p=3&fvj=1	Dunham Consulting & Associates	Oil City, PA	Seeking a qualified and experienced Cable Installer and Cable Technician. Must understand principals of Wiring standards, Be able to test and certify cables,...
Test Data Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DcN-CSYsSHqKwcM4umMtJnD7Xp83-kbE7WWiRRqmH493xW2bgfp8DvYy4QA2OntQ5doOaUwYiYEjlfoAZamsiJKjCrkFxDxJ7Jt3Yrz0pOQiDQ7JNXiQdGd6SgOYndOSj-h0c1GvKC_fljVrPesBa0Se_eMceAFmEmqjdUnFbvgnP9itybgJVcq3RoUk2-D09EZO2a8n_viLd7_8QZZyK8Hr5qHakHww6fbvTsW-lt8twcs8KRw0jmVMeVVzaDjDZDjJz0UssmAgjWPgTr5TYhyrD5P14Y5cF14YFXrrT-n2AWiFe8d_OMS1Aq_4pXOAYfaC-kvGU0RyHymwk8pohUh5ydbGLpDCiYTYe7R2xc-6JjwclZ_q33jAeJVaKRzpCCivcBpSVyQ5GT-MAJ6Rjm-WoScns9KGmXQt5ogynQA4vhJzMPw25S04FlQnpnbDZ9Mf6o5fRZ-MVYvSDgQDk0mJzlV75oaw1XBHAAgNvnfUpp4oACaAW-3H-sRBq70Pw=&vjs=3&p=4&fvj=0	Pennsylvania Higher Education Assistance Agency (PHEAA)	Harrisburg, PA	Test Data Management. Bachelor’s degree in Information Technology/Management Information Systems (MIS), Engineering, or related field and one to two years of...
Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B7DRyfqonUsYaXau4B2AgIyT7eykTvOC1cfDKIYVFgQRvvp8wrqqboMzy8Gg-IkK4j7OneRyx0lmyGvW30o9jg70rGqIuO2NGqWicvZh8B2-BxVsWssLYqNFL7nJsSZ4FgbZqiZRQAmInhpCz4wf8nwejWOlCX_I46i3frp_BTM9b1zG2U8TVLyyfTEUIE4jfIOzQXdoap1n68m9HilBnOgA42NwsdYzaCsJPPVkOKLS1q9rVgA7ZHAlz1WL4o2pdVkxUe4MgUi6w-2RabWE7Lpxjtj3EngblGdf5fW-rBJNEshUmKTVh9HI75xSRqjFf7SX1yb8iwtb_e5FgyjNKo1nkLrybgpPGKwRMHX6Xoy70vMhkdNoJhYwHEY73d9aUeXBJ6Bv0T-WyIxl5cWZMB7tg2QKyqzqn5SrglNeWOBGNyGAcvCDYEWdEn9Nf1yV9LT7DiAs5TMx17jVv9UXjgS5UhpaK2HL6WkLSN7Cnge8pJ2jYfZ5IdVtmgBwTtGNLx6DjzVwmi0lwvgmW8grtoH_NEcvTd2auCDwmiCuTh5qDGazQ0rjS4rOL-c1OF-WESaPn7ntHnaVQH2Xg48SFy0l-8cVS5ZQFAIG5_DiEKpSN7JOSc9nPfwAS-ZGYk3-4=&vjs=3&p=5&fvj=0	Members 1st Federal Credit Union	Mechanicsburg, PA 17055	Bachelor’s degree or equivalent experience in Computer Science, Information Technology, or Business. Experience with continuous software delivery....
Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BI_SmW7Jc2NsGSlCclFSmpa1eVBi_pX6hkr4pp0DlKCzAfRqlLDHlaMFx9yelSVuT2Nu0W9Ep9XrQy_kBNw6wcotPscVgVGpNEhNg4-iWrqTwqoPpW1LZPmJzf8FnndK4RyD-TuG1u0RsTYwywCHPEOVL3NBYCRLGZy_2ESRkdSweP6PlMhdgURu11bUgH0gjzAEy6KbpdjQW-QsBnXndFhJzx9RD6kIQWVzFn9pqIK5KkZyfNVfo2LSVizJORymhZRaNXPY_wX3MGKtODVPPk0J18rUXDT2jpDJ2SMCVyPYxu2mELpvGslcJDlY2kQDWZhEPwh-gHgswJGWuW4LC6FyjX2HKR5WNJD3mSN-WPgC5lSH8ytMsoD4A2WEj2Ogkoy0-IFmwPwbG6oNRmtahaY3ork9xVO0PVytFZrVCTAMzzDB2AfPFcgwcw2px2P_VoV05hSdBlZt7pmgamD3h46zHbMLr0Lv9Z_APGToDyKFw1lF-b48XR&vjs=3&p=6&fvj=1	Deacom, Inc.	Philadelphia, PA	At least 2 years of professional experience in developing object-oriented (OOP) software applications. Challenge yourself by working with some of the newest...
Application Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DsT4UPdBVhWr5maQ4SqPrhs6nul6Erz6nt3HcjrXri2IkOg7N9iQZh4ch3Kn3ShzuFR-HVLQV6zWp9N5mSoSQ0rwdOzsSc3YY0yNpHg-E5ncd0yp17fsDxezCr-m-b-9NVjYuedF1OnxjofN8FKaDt6ANiwYwXmmwVvp_TDykdDKTs7hm8eMqSu1kVphD5KP6844DUOnVZYHJ4tfO_ZEvVV0Ffl7koeYMEyRk5zUJSicZfa58wV-XmnMidtEkvjhhJEhK0aeHyeU469SQi3Gjtrx6NBdHbmMCK6bNCMOdTngMusoTCSqpnZrYKjjWw3mz3zOYbYotXZJJcBMXHzhzX1_t2hPfqumSRTIl6v6UKIFpMNpJGhRLa7TI65Ugjh1JOZdX5ywlLdhR7T6gFkj-4qomR5bSerebZ382Qx-peIuq8sbD3OlqO_ZfjkZXPwJnRg1MDYtEF1ohrPFKv8NMl-SmcaG9HR8JYwCnhn5IkaxQ5oXkqGWUd&vjs=3&p=7&fvj=1	Century Support Services	North Huntingdon, PA	Computer Science, Information Technology, Associate or BS, degree a plus and/or equivalent combination of experience, knowledge, skills and abilities....
Entry Level Software Developer	https://www.indeed.com/rc/clk?jk=e20f4d188112f8a4&fccid=dd616958bd9ddc12&vjs=3	NetCloudTek	Philadelphia, PA 19103	Knowledge of programming languages. This includes correcting issues in existing software and developing new solutions....
Software Developers	https://www.indeed.com/rc/clk?jk=4fbc037a65fa6ced&fccid=204dae2a92821a54&vjs=3	InfoGenius	Allentown, PA 18109	Bachelor's Degree in Computer Science or Computer Engineering. Follow standard software development processes. Work for a company in the exciting Cloud Software...
Data Center Intern - Summer 2019	https://www.indeed.com/rc/clk?jk=94c0fe4ea5589abe&fccid=685f1c54e4bd3d78&vjs=3	Datto Inc.	Allentown, PA	Use computer hardware and software to create labels and identify equipment. Shipping logistics and/or previous data center experience....
Software Engineering Intern (Summer)	https://www.indeed.com/rc/clk?jk=181dd234b06964f0&fccid=52205942e7258162&vjs=3	PowerSchool	Bethlehem, PA 18018	Ability to work with current software design principles and concepts such as patterns, algorithms, data structures, dependency injection, MV**, SOA, n-tier...
Junior Software Developer Intern	https://www.indeed.com/rc/clk?jk=bc526a4942ef50e4&fccid=ea25315ee9da22e5&vjs=3	Comcast	Philadelphia, PA 19103	Are you ready to work with some of the industry's best and build software that runs at a scale that very few organizations on the planet can claim?...
Software Support	https://www.indeed.com/company/Sapphire-Software/jobs/Software-Support-ccd78880afea89f9?fccid=275cd3151268f8bf&vjs=3	Sapphire Software	Allentown, PA	Bachelor of Science degree in Software Engineering or related field. Our software also offers the only package that complies with Pennsylvania State reporting....
Junior Software Developer, Security	https://www.indeed.com/rc/clk?jk=ff7ec6c4fffb6276&fccid=ea25315ee9da22e5&vjs=3	Comcast	Philadelphia, PA 19103	Develop software for use inside Comcast by other development teams. Bachelor's degree or equivalent, preferably in engineering or computer science....
IT Software QA Intern	https://www.indeed.com/rc/clk?jk=848d8afb4ff99696&fccid=859e4ad467e5200a&vjs=3	The Institutes	Malvern, PA	IT Software QA Intern. Experience with software testing and test automation is preferred. Participate in the testing and support of technical and software...
Manual/Automated Software Tester	https://www.indeed.com/company/Sapphire-Software/jobs/Manual-Automated-Software-Tester-c4606d2ed3172932?fccid=275cd3151268f8bf&vjs=3	Sapphire Software	Allentown, PA	Degree in Computer Science or related field. Become part of an innovative team committed to delivering superior software for K-12 educators!...
TTWCS Software Developer	https://www.indeed.com/rc/clk?jk=129cdcf51071d5a5&fccid=8d9afa4d1a2380fe&vjs=3	Reliable Government Solutions	King of Prussia, PA	Be proficient with Software Configuration Management tools and processes. Agile software development/design experience applying DISA STIGs for Network...
Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DSQNVehvN41M82SNVMhG4di271ogE8RvFeEXCNXQ29aReZE1BMDVbIRAIlYQZFFK9hp0A5ZiJsZfB7TxLD1kORU3X3bRXpH12xdIkojYUKiGdrlxtQQpSsRG1V3M8PL2el91Z06sBKWq0a4if11XkhAEC_aAdLSihrsqmTD6KYAkyOnwQCcvrP_Zp7aQdS69ndQU2GNAEWRsJZHGpOAFlP20PXI9Meg7YJJsWPXXxtw4RyP_mUe83JT04XPgYh0EFXooGfjxAnqIoB2T0iTzHfUul7trJqXOyZMX5MFmmo17ri3gIzi3Wh3KnXlk12pVJ76_nb90jW5Tj6A1wWLvROTUNvCQW7Hb3f7Xzk-MBlF1LQUDR0o4NNG8BUXRyxRoTLCx5bsPRpfTrQjtvQ70ZPeMUIzKYcV9nXR784N59S7yPOdGKTaOh1BUpZc-h78jacnp8RtikS3W7Zb4ldgWSZ2Sf34H3XmtngxdO9IaP1Oqi6_2HfYrws&vjs=3&p=8&fvj=1	PrintMail Solutions	Newtown, PA 18940	Develops software solutions by studying information needs; Obtains and licenses software by obtaining required information from vendors;...
Manual/Automated Software Tester	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-So6vh1cB3hpTWUiGFv_Uco7n9A2nW4JIBYpEFO8fX2PQHzpottorqn-weCbsh1pHEJs5thdotlJcarqoMswoFpWkbm9HLoQ-msK47D6E6lWQlE6gFQ6QzhVtDI4oN7ctY-D8JP8FAyhzcuR-l2EoRXtPjiLDz1GRqZJBmjGqhlICuN-g_24bjT9vIuyAjXa7WvCcUJm5M0FWvn7zNm8j_gdd8kn3umj1a9i8lg0SKnaJutMxsxVM1EMDXeZ-fa--aIO7lFqo9TQP0NAd0NSeEluHYIPS2Hilp1apm2mEg2i2xGpJqHW1nb0j7O8p5UNqhmQZ4eOCVLj6u6V6pvtzkWHC54DicIRBR5LQOvD-ATPjgce3XipY44HNy5op_TaJv-XgWUHu0SO65-PpbaV8WflOJvBebTY9yOi49rAkTN4pRffiKjYfM1BfM76jIy-LyPcYFaiQlz0fMbhcQHGfbVyRPdI1l5GNU529awL1pdI0nqExUH1gMKxMqBD0Mus=&vjs=3&p=9&fvj=1	Sapphire Software	Allentown, PA	Degree in Computer Science or related field. Become part of an innovative team committed to delivering superior software for K-12 educators!...
SQL Server Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BvUdANU5O2DnswPXgh15u3iWnG7DOYQGCvrDO3D3EouPuqcKnskMdRZVMOVATFeb2zNAEr1P8GH9kt5ChEWuDNTcuBaCnrag7KcqR143RMQt3nH2SH0_Y61hvwxyemPZzjw9UqMLgaxUqzsYze4vH1CSEmj1Unk0LX0UuU__PzZzjN9FUg6ggKdfJXP0bp-jaFM6kVcEW4M4mYorXy6XIwL96SIwdeoV8_Evn8-lXg_tBs2PcNCEMwiLBr4F4uESvXFEYKrrsUHZ-x9wAegQE9Odyq_APkZTv3w-iFizT2ZPXJLO6F0EgRXKDMn8nukHHByQfNXqWQ2_Poc2xISsSHc7l9aUHZeiSXcAUMIzJc0RGpxd-nASBhPtuAzs-CcUU1mSUOhkwLSbnvzYROOQXAP4l8bNKuKcf9L9H0vtQ2cIxEW1N_7wtBrDsb43sMllsAfKlErmktrkuxl8HCgzJtnepq44jvAKJj3eb7j48rOw-f0a5gVrvB&vjs=3&p=1&fvj=1	Solvaire Technologies, LP	Pittsburgh, PA 15222 (Strip District area)	Interfacing with and supporting internal users from a database perspective, running ad-hoc queries, report generation, data manipulation / adjustment....
Mail Data Programmer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C74sWwXcVSZVNZ1563ocrOZ7pobgj0OU1i-Bxw3tlUH1xAzBzMHuC4Gl1mXosSuijJKdqVF3U94Vo5tpqab75RvT1DQLcR7oV7OLt_BAAFRfrQ7xol6-xgT7csIw_VkGxk342E50vtAI-VZsoibuf1DWA4uQHVOAcjCfYQkXL-RJIOBRi1kFFWHYnkIhuEuCUpxfFq36oTp3agmwWMQBsaEmPjF76b3G8PqvyQGfLq6POnXwcY-iZnA94stRuB4oXWF0QwM9jm6hq03IaFU0WZr8MiOLkgCAxxMPK3UadfumeoaPGJ-Y3ZDI3uHa_smsHRaJG0Hx6RyvHRKOZm4JGyiGUoMTQkRK6-UlX6s9SAPbo0Sfvi6PHRKruoI8lss7F6_sLvj1doX6RnQfBZLvpiAXA8YvFfHw4KtC_p_bKztRkOYcOgkpwgXoJSM2-MZdhkozJALqtJLlLoAVxOIOFIg1Wst7PYW2MXFtHcPZwlrC_OAhyjxoeW&vjs=3&p=2&fvj=1	Caskey Group, LLC	York, PA 17404	Mail Data Programmer*. You will be responsible to manipulate data and verify programmed. We are seeking a hands-on, versatile programmer with strong....
Information Technology Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CPbs1Gd_wAnoXikpKbj54fortcVz1lNKs2SVysbHgeo_P0gUD1SCnYpZSZIpZvZrZiJ_EjD_GK4v8KJCdms_1Ep7Jk5PPx5mwMUbRVVrJd-6x_xxyLy5u_4MZQdYPVfD_4A8DeDRRTCFCXaocgTxVFE7JFuy5y4Er2n_7XxfMW6OurFWwso3m8IcypSbTymtBkiKZ3f5K0n9rgvSlxp-i6p-DBnP1pFIg7Kkj4rA4NSlO7bnLJCReC7GfKZT3_xj0D_-NgoQQiAodn21bsh9PY31RCjmRZnWNkXiv32VVxhmnnkSNjDiD1l-5OzvueVRvc3eFW8CKlep9x6MPQtXrTIok_-1wJqzlYlnBlvSNjA55cdbYxNTUWZbuUZu-Kouq22mbGhGk6A9EZ1m7HRSIouXE53rlJJGHW7n0xEAGLRHbKR5VNIHresdjH9goaNCJnedrB9jFMiBFufUyUvLLVj2r91oITg_DX69LXsWDf3PP2EVO7X4bYP9o-AulEzunCT_cLf3Y25g==&vjs=3&p=3&fvj=1	confidential	Erie, PA	Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems....
Data Specialist	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BI_SmW7Jc2NsGSlCclFSmpa1eVBi_pX6hkr4pp0DlKCzAfRqlLDHlaMFx9yelSVuTgxjiVoSWhCTfUso9pRPKcqQDpJYnnBTAeot5dP_boGjqCIYsLsTCJUtIamP_4PC4-FyKv6VSLAptvkdV_YXluJt80LAki9mim17kquJohzP-JXkZW2GjOEgX5ltQ5BYdOdQEh-PXs6y0GaLg6Huno6sp4Gid5IPDThPlMq2vPZsNwfE5k70klDnG9HF7A67S2h0Ry7ZnhOBiD-5kP3FzoTiY1KYJI1Ee0sKj9YQK3zZc8a5NOkPAboD1UU8ADsqlgjgawxB34WRVUnuQvJeiDr718PFNaYdwbnozw4iheECM00XH2iIraL3r4E8Ti8EpGNLTHRbc27_sL0v3A4svyJsqMORIcbl-CpkNV_NzkcTLUGPZrkyYkjMp8lv_fa1Eb5HLVZVDdgkHqIDRBr64SBQkefu1V0gQdz5F6xs927A==&vjs=3&p=4&fvj=1	Deacom, Inc.	Philadelphia, PA	Lead Data Specialist. Gain experience with Deacom’s unique Data Conversion tool to create profiles for loading data. Data Specialist – Job Description*....
Software Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DGYw1tqvedh9yXxIrfdli_D3N92bHYbfDRjv2Q6O2w9AvfSQcPSOCgGEUmVCvPSV1SeMFc1FxOBRuL74xYW6id81yD9OTbG4d-bt-2KAaahTWiENURdf1hcCDXw0XxLaesOUliV_e6LwsMXwGoDlgRXyih0l4B7pRmYdVMnJRq3sPAKvImTijJUsYe6dQgSHMYq_t2i5fdkdKPXFaj6DlyLGzBsxzEWZDXQ0CtNLlrbaQGVZh6INLnxG-Qfugb-GDFhHGIxH7qj4ZtW180_BvXNazndJ9RElGpmr0UWxwyONeMrmI4Z49D8iJf7d0QfXmYM2tGuqqfUGdsbFbRNV6njppFDuB8D2-3puJYFst-tBRPYwBVumySTOQuObtwWvSZTlBQI74I8sTToeD7bfWkNLpUDJ1p4fRQlpn5sI2JwEagYidn7h3IDRUCJxYzeC0g-XmCjFeYqh9z5Ill7z00iWB31BOssNtkqEBTnQwyU3CRE3WVmTsafPoTSRD9mkA=&vjs=3&p=5&fvj=0	Industry Weapon	Pittsburgh, PA 15220	Experience within software development organizations. Minimum of 1 or more years of professional experience in software development....
Entry Level Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JVtNT6wGm_QWkOKnWdpkBGWMKJ22N8mzumhBqBplc3ww_7Zt1QlndDKbjwopsUZqLvaRiBdzavKiFRtJzaQm5OqB7T9oh2BRocCt0f9ycGhPFoqQQPzngrFvMoq65uB0aGSD01GKNYj4kGwl0Cz297ihoshROhtCYvxEZW96nqqwXK8JzW4HZ0wljmZgp1aj5P6awFcYURbIZSTfBfXe_wqOZGDVqXrfWnxiTwxMQ7wKBzmhh6QyHMmT-Y93spOxSdNbZI1IQj9Yk7TeqRbeZKUySsuFxRbF6faza2UocFEMSjITMHhZMLgjfq4x8Ef6cjd42fjK8SLYjax-t8b66sTFD7eKgdFyZmMhiwpOrZiMDoCH8LtSYyZuZCIiu-ApUjxkGn_ZV1n4DTd2CNWAkSejvXpEGdJMt1ereQG_jBGDJzMfr_2SR4eds7AsxIsbcoFlmP98gaORQ==&vjs=3&p=6&fvj=0	Smoothstack Inc.	United States	Junior Software Engineer / Entry-Level Software Developer. Interest in web programming and Object-Oriented design....
Information Technology Intern	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A87kA5AUrrv1BotYQUtZIGorSN3lMcJq5eS5L320i1Y3V4mbqzKNjTHy_YrMqIdox0JOk-SunTwR95COlIDduF4W6vgQGwVuKED_3L1AFd9UYrvV-5MiUJiu7qRpJq5TeJLvCv6P8zla2UCPnQbZO531V4b21HFKo9RTdTsyK_exz2d5Ltvzg-80GvZhifDx6B7YwMBbyT7RUbwedNSGdgrB-FDOdNPBXkvWd4dOhT-Fm01cOWDM1EdmrcfMK50LqyxNjiFJGVoz93fg2StjuUSECt4io_253_eHPCnzNamUaf6E0YnKf5lx7C7BJ9sTplkNChV3baY6kzuj3ngbySVbC_830ND8RgtfGzxC5UIaejBj742qGqOB8DI9BQsbWTK-t6r72l8o5c2QHZjvyxRQ71Ke0X1k3ZOugA9hZ-ikJf_h-5Yr9P7TwS2KGzck1Vf4ZPpnRWb3izR9Rs7N7aiYWHCKSA6OXPMT6I-CkJL4QJ-kVw5i8b_hZp_L-eJZghYxMWYYXjug==&vjs=3&p=7&fvj=1	Team Scotti	Pittsburgh, PA 15222 (Strip District area)	Team Scotti (downtown insurance broker for Major League Baseball) is seeking an Information Technology Intern to assist Team Scotti in technical support duties,...
Associate Software Developer - Newtown, PA (19-D-37)	https://www.indeed.com/rc/clk?jk=e33a0388e659094b&fccid=fcb062bb2c1e5a23&vjs=3	Invidi Technologies Corporation	Newtown, PA 18940	Associate Software Developer. IMPORTANT INFORMATION ABOUT THIS POSITION. Bachelor’s Degree in Computer Science, or equivalent....
Software Developer	https://www.indeed.com/rc/clk?jk=c35064edb20d4d96&fccid=77ab9a05b26363a8&vjs=3	Virtual OfficeWare, LLC.	Pittsburgh, PA 15275	Developers must comprehend programming techniques. The Software Developer codes software applications to adhere to designs supporting internal business...
Junior Data Analyst- SQL Programmer	https://www.indeed.com/rc/clk?jk=ad5ca9bb388c977d&fccid=72fcc50b7216989d&vjs=3	BYL Companies	West Chester, PA 19382	Creating new jobs using in house software. Significant experience particularly in desktop data analysis tools including Excel, Tableau and SSRS....
QA/Software Tester	https://www.indeed.com/rc/clk?jk=8583a0ab5147102c&fccid=11b80580c2a22876&vjs=3	Digitel Soft	King of Prussia, PA	Excellent communication skills as defined by an ability to listen intently and share information through the use of proper grammar, spelling and context in...
Software Developer Intern	https://www.indeed.com/rc/clk?jk=ce9a896ee7fe03ec&fccid=2b158089e468fb50&vjs=3	JENSEN HUGHES, Inc.	West Chester, PA	Design and write software in compliance with software specifications and in collaboration with product owners. Prepare and review software design documentation....
Software Developer C++ - Newtown, PA (19-D-36)	https://www.indeed.com/rc/clk?jk=e9a25791c3a0dfb3&fccid=fcb062bb2c1e5a23&vjs=3	Invidi Technologies Corporation	Newtown, PA 18940	IMPORTANT INFORMATION ABOUT THIS POSITION. Bachelor’s Degree in Computer Science, or equivalent. Diagnose root cause of defects/issues and implement software....
Data Analyst	https://www.indeed.com/company/PARX-CASINO/jobs/Data-Analyst-135a9f05b94fe944?fccid=b0af6cf2f3fab461&vjs=3	Parx Casino	Bensalem, PA 19020	Develop custom data models and algorithms to apply to data sets. Assess the effectiveness and accuracy of new data sources and data gathering techniques....
Intern, Information Security Analyst	https://www.indeed.com/rc/clk?jk=f0b2f7610616be33&fccid=38c6ffdbaba2dc01&vjs=3	Mylan	Canonsburg, PA 15317	Assisting with data owner interviews and document data owner interview findings and readouts. Intern, Information Security Analyst - 19000533....
Software Engineer - Backend - Exton, PA	https://www.indeed.com/rc/clk?jk=b4c2553804d7c739&fccid=be90d89fb010b0bf&vjs=3	Guidewire Software, Inc.	Exton, PA 19341	Our software supports significant data volumes and heavy server load. TDD, BDD, Agile, pair programming, etc.)....
PL SQL/ SQL and Oracle Medicare Programming Data Analyst	https://www.indeed.com/rc/clk?jk=28e918b4896c791e&fccid=7077d7e88049c02a&vjs=3	AETNA	Blue Bell, PA 19422	ADDITIONAL JOB INFORMATION. Aetna takes our candidates's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or...
Software & UX Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0By8tAgNrmoPaAPGKsUsT9AE4jaU0kPakbHbBPOF215DI__Ht3srcSTnRMIItANNzNx6VwypB71GvZAMD4z6JaiT8ptUQDpcEM8T42IFMyzxeCu5fR58YAb2e96E7_VKewDEGZYValnB9J0EPjOFuWi9mo3HTGGma1NQDC5plC75oak_PT4XsH_aQ1_t9XiA9bb0NoYkLnTedM7VpdadMzfA4M2s7qpN0sgRrXNdy9Xm50ONIO2ft5wH9Tzo1pSxLilSO_hCigZvwsFe0MGqKLxPee0Ebkz77_FA6Sl6OsewLwBUodooK2yf7TSlspwaj-NI2GkyWJY6GwtHqmMhX86HHin1L37W4or7daB3VqGRENByk7xt_XvVmZexaNVVWw_aSfMXf0A3PA6N5H5bai7dzjdeV1sLvigBJ8HEjB-4Z1tHjTMo6RPdV2_wy5fpUZdUgYhf5dFyZ4xmfFPbL3jaCBN6Nbju-onUtwWmQDaW6pbp8qoTqSJ&vjs=3&p=8&fvj=1	LifeLens Technologies, LLC	Warminster, PA 18974	Designing and developing software for Data Visualization. Data collection and analysis of physiological signals....
Senior Software Developer (5 years experience)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-So6vh1cB3hpTWUiGFv_Uco7n9A2nW4JIBYpEFO8fX2PQHzpottor03KJvfUBHp1k3-j-8dpL3lSTHoCZn1fa9f_x4Ct8J5HtDBJGSrwlGfEeNSyy_Fq8Ryd9dK3KcjAeDi0-cT9SOh9cgVzKeA8PWHGBi8OfknecZNDas_6Nqk8_sVOXrw0_KbcuN9CyaoIKmBN0yxoNm6KRzcH4phlALJKfQhKoDY0UGkqd_v1el1FojJlq7bL73o_ocf6PdRCzA4tARUNV-795LaithNbXTX193_UoWbdKTgF-SFPqHjYxTdWeRoZU9Fmtsf5xghhWr2Q6nn_bLOrOKw30YYkX6p8zGP8ibbbv1VWY69u75tkRRZ2CQO6APER1Eeg-tQ4J315Uc8YO7Uy6ZcjQZkSZBUpjY_1MxMnzufPRHwmiQ2Ze66aKx3QP4v1D8KCbx-xog2UimXrFMGHDUQxpZ72gH8wBdCHfuSW9sw7h-RxcIGGQn-OextOQiT9gru23wM8HMVDiNZmgrw7tEh8uCfXw&vjs=3&p=9&fvj=1	Sapphire Software	Allentown, PA	Requirements for a software developer include:. Your job as a software developer entail the following:. Develop new software solutions and enhance existing...
