job_title	post_url	company	location	summary
Marine Product Support Specialist	https://www.indeed.com/rc/clk?jk=97a50be0c8719288&fccid=70a994275a3b9062&vjs=3	Garmin	Olathe, KS 66061	Demonstrated computer skills and ability to navigate multiple screens. Works collaboratively and professionally in a team environment with other Garmin...
Business Systems Analyst	https://www.indeed.com/rc/clk?jk=16c794c29cd89629&fccid=42617d9556ba22c4&vjs=3	Ascend Learning	Leawood, KS	The Platform Analyst will work with Product Owners and Engineering on the design, testing, and implementation of new software as well as defect corrections...
Business Solutions Analyst	https://www.indeed.com/rc/clk?jk=58a33151c3ac0e18&fccid=b517494d1a99fd69&vjs=3	Watco Companies	Overland Park, KS 66210	Bachelor's degree in computer science, management information systems, engineering or related field preferred....
Intern - Instructional Designer	https://www.indeed.com/rc/clk?jk=998b28b1050b8878&fccid=88d070a75f3896d5&vjs=3	Sprint	Overland Park, KS 66210	Sprint reviews applications for employment without regard to the applicant's race, religion, color, creed, gender/sex, gender identity, national origin, genetic...
Manufacturing Technician	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D9D7y3cBWjFDosyGsNralKkFL7M7SsUnKVowATbPFooOX9Uh_VXkpD6hd7eDTBXqZYipCAlKXdUsIKIDaPl4nX8Yehwk0sOIFq5LMdeuYi5iWGjw45aQZ5wR4kjKMs6jEiNOl87qMOueZxYTbYAvR58HujmcryaS4-kYxRsLo1HKqR5SlIWV0mFFT7JhCgjY3vSeczMUTP7I4DQLeDsKUg48YfMhAwZ29XwHNHMsE3Zf9CwmcTgAWcZnPwIx2hFIkQjc37-FilzqWzWMFlaY6PrDHSCmlwCE0MSmD03P-5CmgtYXBj8dHHFgLz3QvzFQvXV1Jpl5oWzltb4hr_RWudhHaLYPpOc994FjjLWo7L21qGqwhB1wpWkk33tKmGneKOF_Fr3Tc_7gcX1K8PR8L4oyWIDQwzfjJ_aJNVVhG7tGLbhpomnLORgARn3iigo6MIfj4tLL_g2mkDKTmkkh1GzaKfmx53luBwCioln0h7QvFHkmiOgPmO&vjs=3&p=1&fvj=1	Novation iQ	Lenexa, KS	Learn information locations. Properly use rulers, balances and gaugers, as well as input generated data into AX....
Airfield Operations Manager	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BRXD54_QPmXQYnfF4MEWa-bU6uP0v7iFl72hUbfS5mnyD6sv7K07Q--hJf_uOE2DIbr6z5d6FLCAwPyun8HlCU07b5KwzSs85hB7uoBU2RdOn3tQBx9YDZ32QADliaOZGeMdRu7LLFEwx-TNWsX7kHQC3p73wHBLssIUZazsvNZvqtLsvyULtuGupprmRtdNrZlB5wUVqNsg8Dts4kexTGOx7MFNYIr9IHoe4C4mXcI1MNlntJKdCsLADHyTuaPQ-VuPMyBwoVEEvfRM9UYfLo7Hr_ey0GdiNkvWt-vhs_Eh21dE0iU-dUS30hb3ea4Iq5-xlt6uBzCw9lVGQnCffpvAdg3yvnbHnMnBA84cnWrubsKi7A2wli1ApDt6aBnbWEi52-81TeSVBlrvYXCjydJ06GHx-UYr5DRH123tb6iHO3KSiBmvuyIa2gmGj6lRVWBbbS9-SVmBo_NT1xH_SEJw80IfBRglio-xYmgnYUJpOY8YBBVIiDuwF3W1E-GOYAbaJvz8jm6Q==&vjs=3&p=2&fvj=1	Midwest Air Traffic Control Service, Inc.	Overland Park, KS	The designee coordinates with various controllers and personnel to relay information which pertains to the aircraft and in the interest of safety of flight...
Clinic RN (Outpatient)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dm8DQUdJx1B-8kZKZ0CbvyZdbXHr38hQBBCpINv3mpIcNkKlRRgu8f7s2rg6ASgG9PAC5gOqt_ObxhVvsNaRP3uuBkXNBffUMA3zthXxy43s8L96BxYWP81A3fnbUuyLrDe7tOseQ38StcTpdwWgo1eG6hD54NMxJcFf9g63iCpQYDDT2dHbCUMtFZwiKkRx2TOFroqV_NLKnH8Lpq_u9JGsVF_wIKRwBJLE_boI-5DBQ5ZI_Un0jbpnj2804sZdoQmL5KbNrW7RLoJtCx0B-XbUOrDebhRBTaqOv98-DytBupirF5heNM83ZkyuZIGFZsqTjXrDF-N_GSCRZIkm6YEB0bRL4j_Yc9XTagmG-bmijkZ2FiEbc-oDCgq3FM9GPlWhdeG8dpgKIw63yYnsjiqdjHcTXzMOh8xqBUuSer3e4C2G8ymM6WuZuspoiyXRwayfd0NuoDx6_2DEU0M44Zl24U9PeESbdho-vhYXnQ0AFKwMSRN6hV&vjs=3&p=3&fvj=1	Coffeyville Regional Medical Center	Coffeyville, KS 67337	Documents pertinent information in record accurately and timely. Analyzes data from screening procedure to determine appropriate treatment services....
Leasing Consultant - KS	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CbCcRGxHwKzL4-vVdJpoISdMqPiZpDYvDfGecvxQOJKw-U7F7o0qJCPQYsHWk_epaOBjRzpYrPLW-XQ5Fegq1DEeJSNZSkuUHdyk2AzRUT_q80tBLMmCu6S9hdLDLgMz2ezmgtXi0yI5DoLTy0Li-uhxepD6R5S5-JR9qahtBAU9EUAH3dKa-U8jJRPbzagMM50o536CHvIkymy-ke4i7QTi2Ij3NlBCKKT39Zq-jAz_kdRu82Jv8hdNYUtssqWvkyBwonjA-Sndj1pcgImdJAf8DyESGoNMGakQd8T3HQMhLUSbt5S-ieAjcl6BAvvIZS00r6Q6d1QJeRkvt1bP2TZ11BFnZyhs9N8_NEHompgylMg9KcIJYq-wyERHZygyHQKC0GXOLsNlITQFgm4SqhdBPKGoKAjxwptqiCCtcrWVP0Q9p4BpDDhbPCrmek0h0x9akHjDea0TvYhFUK7y7fwWDApcXbFxie8ptCHVwsyDOM24GcQuMAyOZrY60fS7Um2SQ6QcXzrr97QkcEAUIjccnx3Bu6tVbr-OVYc86aEwggQ2eydhAfzt5Be11txuLECU7NSpDZI1XG1Doo2-hZDEBAUljkcMwDlpXbYzLcJiSSat8JHbx7MkGJN5NH1R0nQkAD44mgjUJJ74KnqEWkxOMbrvK03o_wnvxYP-VCIIXoipBgDrWh&vjs=3&p=4&fvj=0	Nolan Real Estate	Leawood, KS 66206	Cutting Edge Technology- Nolan utilizes innovative property leasing and accounting software that maximizes productivity. Overland Park, KS....
Controls Systems Engineer, Entry level	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CF-eNf_UZkJ035ItIbE7TIfrV6idwdyj2KdXyeN7rHHeGETZGsDlR0J8ycUfiojJazjECRS4cmdGeSOvypdbv_qilijqafRYge7fLVJd3RwxoxrTojk9vARnh0TKDlvoZtd90KLgv3MId2Yvtq4oMCzWZbGx8sDEuOYuTF95d2LlQ2d3xhZ_WjeMLyWLwM_biMxy9E-dkbWJKJDJeW6QXD7JeavxaQ_wfbYOmfHH_LOs0MRBLdIXtmZH1j0Xi5rL3bEDPPhv8OxRIxUbNCRufhPSOYDrgukNzhEAg4cFRFaLOSxwLzilehQKwb6u1HtZInSvfOjZL5_xS9HZL7NQFiSdbaPF-Tef1w5YVcP8uWFyIU0tRlI5jY18xjUEDsb2YRZEGtH8MfASNCjq_qaQynn2Wi2DqQTWMHgTxunTiXUWp2BWvMsr25MXWt02AdFFGyAhQ4C6y-KTuGJ7v7jweMDtwwcTpRzKQYts__N5zFJ3vT2kj2LBTIcSC-togC_vPRSq0SHLuBqtyKKEMqSwIpy-CstQl-qHhx8Q6efOCvdwpHopFMJLvnkdLtj_BTmYy4qmkFia83PMFjzXFcj4xFBF4iGm3AIYY=&vjs=3&p=5&fvj=0	Johnson Controls	Topeka, KS 66609	Understanding of IT and programming. BS or MS in Electrical, Mechanical Software and/or Controls Engineering....
Customer Service Specialist	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwIbsuM5_vExrLmmhHmkFIuTnppSaCYOVvZUMvs7YmcvVxRMsixhSGPkae0fYrFcPaOB8uUgEkalfpBP_AivYfrbzgOtKKuwgXddqbHV_E1xqPPimxdZ-wXTKZ1zRqMApf98LK2fUad9Hz0pWk-MCrBaQi-g85CAkhuXigONtghhKwEBYPJAfByWvVrRkPSIIRLrIQNDCeH4VJ6uFQA0CnMSXGmzVQN5rA8IB6a6oPSZMFv76ozgVnhMSWj54T6jw__qrAF10j8nBKKEkmsvHJovOjQn6ghjUnEhOIl6syvxvZWA8fW0zTTEpqaMXG3V4jNLaKk8L3J4ickI32yQtwTmjAk-w0hIBnKl73AQdKMTUOGEc96CryQo7fBqlbuUJcbSwRgjEJRnBRkjESlo-2KGfaS3svh7ivo8uvJGwQtkRyiRydoemDi3Brtqr50ArLwdNnmWJ9SyrZu4UbBQleMVlaRfLN98zcH9wbM0qK_8P0FiIfMjG3&vjs=3&p=6&fvj=1	KC Tool	Olathe, KS 66061	From product data and photos to customer service to shipping and returns, we strive to ensure nobody treats our customers better than we do....
Business Analyst	https://www.indeed.com/rc/clk?jk=4afecb0d54b5c6cf&fccid=c14cd58239fe452f&vjs=3	Comcentric	Kansas City, KS	Also Act as single point of contact for input of proposal information into government portals along with verification procedures and data integrity assurance....
Solution Support Specialist	https://www.indeed.com/rc/clk?jk=531b7fb3193fccda&fccid=88bbc4f195f74890&vjs=3	Balance Innovations LLC	Lenexa, KS 66219	Contribute information to an online knowledge base for both internal and external use. If you enjoy diagnosing technical issues and solving problems, then we...
Director of IT Campus Services	https://www.indeed.com/rc/clk?jk=dc8a4c314475fc79&fccid=08fb65b5b7f716b8&vjs=3	Pittsburg State University	Pittsburg, KS 66762	2+ years advising and assisting computer users in an enterprise computing environment. Develop and monitor the budget for office operations and enhancements to...
